sno,cno,score
2301620122,C007,97
2301620122,C011,7
2301620122,C003,70
2301620122,C006,60
2301620122,C022,77
2301620122,C021,70
2301620122,C016,63
2301620122,C008,67
2301620122,C017,82
2301620122,C010,76
2301620123,C016,80
2301620123,C006,97
2301620123,C004,95
2301620123,C018,65
2301620123,C024,97
2301620123,C013,29
2301620123,C014,98
2301620123,C005,62
2301620123,C017,85
2301620123,C010,63
2301620123,C019,95
2301620124,C003,94
2301620124,C008,62
2301620124,C017,85
2301620124,C006,81
2301620124,C020,98
2301620124,C005,86
2301620124,C023,89
2301620124,C007,82
2301620124,C015,94
2301620124,C022,96
2301620125,C003,32
2301620125,C005,70
2301620125,C002,24
2301620125,C016,78
2301620125,C006,72
2301620125,C022,98
2301620125,C004,64
2301620125,C024,76
2301620125,C010,68
2301620125,C023,97
2301620125,C001,90
2301620125,C011,92
2301620125,C007,93
2301620125,C017,17
2301620125,C013,62
2301620126,C012,63
2301620126,C005,94
2301620126,C001,39
2301620126,C016,99
2301620126,C006,91
2301620126,C018,85
2301620126,C020,67
2301620126,C019,66
2301620126,C009,90
2301620126,C014,6
2301620126,C003,61
2301620126,C017,63
2301620127,C007,70
2301620127,C008,72
2301620127,C005,82
2301620127,C019,87
2301620127,C004,66
2301620127,C010,90
2301620127,C020,87
2301620127,C016,32
2301620127,C017,5
2301620127,C013,76
2301620128,C008,93
2301620128,C013,77
2301620128,C003,63
2301620128,C018,78
2301620128,C020,62
2301620128,C015,65
2301620128,C002,9
2301620128,C012,1
2301620128,C004,66
2301620128,C010,99
2301620128,C023,95
2301620128,C011,85
2301620128,C016,64
2301620128,C024,62
2301620128,C021,90
2301620129,C013,100
2301620129,C005,78
2301620129,C002,73
2301620129,C011,61
2301620129,C007,86
2301620129,C022,69
2301620129,C012,62
2301620129,C004,1
2301620129,C024,83
2301620129,C016,82
2301620129,C006,99
2301620129,C008,66
2301620129,C009,62
2301620129,C019,78
2301620129,C018,0
2301620130,C023,80
2301620130,C019,97
2301620130,C018,73
2301620130,C011,74
2301620130,C021,82
2301620130,C024,87
2301620130,C006,84
2301620130,C013,92
2301620130,C017,76
2301620130,C015,24
2301620130,C002,84
2301620130,C020,17
2301620130,C008,69
2301620130,C010,60
2301620131,C005,95
2301620131,C012,62
2301620131,C002,76
2301620131,C015,97
2301620131,C007,96
2301620131,C009,62
2301620131,C001,80
2301620131,C024,17
2301620131,C008,79
2301620131,C016,87
2301620132,C016,60
2301620132,C020,87
2301620132,C005,71
2301620132,C021,76
2301620132,C007,77
2301620132,C002,49
2301620132,C003,98
2301620132,C024,73
2301620132,C011,84
2301620132,C015,91
2301620132,C012,85
2301620133,C024,69
2301620133,C023,77
2301620133,C009,87
2301620133,C001,75
2301620133,C014,62
2301620133,C022,100
2301620133,C005,100
2301620133,C011,77
2301620133,C016,91
2301620133,C003,85
2301620133,C015,81
2301620134,C019,88
2301620134,C005,90
2301620134,C020,73
2301620134,C015,12
2301620134,C008,86
2301620134,C022,82
2301620134,C017,68
2301620134,C004,67
2301620134,C009,99
2301620134,C002,45
2301620134,C007,86
2301620134,C012,76
2301620134,C006,89
2301620135,C010,67
2301620135,C009,64
2301620135,C011,93
2301620135,C022,62
2301620135,C017,40
2301620135,C018,68
2301620135,C002,88
2301620135,C015,69
2301620135,C020,92
2301620135,C004,100
2301620135,C005,76
2301620135,C008,75
2301620135,C003,93
2301620135,C016,15
2301620136,C012,84
2301620136,C010,90
2301620136,C021,60
2301620136,C011,78
2301620136,C014,82
2301620136,C019,84
2301620136,C020,64
2301620136,C013,62
2301620136,C006,12
2301620136,C017,80
2301620137,C011,67
2301620137,C004,88
2301620137,C009,73
2301620137,C010,74
2301620137,C018,78
2301620137,C023,86
2301620137,C019,92
2301620137,C016,79
2301620137,C015,81
2301620137,C002,70
2301620138,C021,68
2301620138,C002,61
2301620138,C016,69
2301620138,C022,80
2301620138,C003,7
2301620138,C017,86
2301620138,C009,72
2301620138,C006,74
2301620138,C012,100
2301620138,C001,87
2301620138,C023,75
2301620138,C018,80
2301620138,C019,76
2301620138,C008,62
2301620138,C014,94
2301620139,C001,85
2301620139,C017,62
2301620139,C014,92
2301620139,C006,84
2301620139,C010,83
2301620139,C009,96
2301620139,C020,99
2301620139,C021,63
2301620139,C003,40
2301620139,C024,61
2301620139,C007,70
2301620139,C023,60
2301620139,C018,72
2301620139,C013,78
2301620139,C004,98
2301620140,C004,91
2301620140,C013,87
2301620140,C015,61
2301620140,C006,81
2301620140,C007,61
2301620140,C005,89
2301620140,C012,77
2301620140,C018,73
2301620140,C023,76
2301620140,C020,70
2301620141,C006,98
2301620141,C018,60
2301620141,C008,79
2301620141,C005,86
2301620141,C024,91
2301620141,C009,97
2301620141,C003,60
2301620141,C001,82
2301620141,C007,67
2301620141,C015,56
2301620141,C017,71
2301620142,C001,76
2301620142,C002,78
2301620142,C019,68
2301620142,C010,76
2301620142,C009,78
2301620142,C016,75
2301620142,C003,95
2301620142,C020,94
2301620142,C024,98
2301620142,C004,99
2301620142,C011,98
2301620142,C018,91
2301620142,C023,65
2301620142,C013,91
2301620143,C002,44
2301620143,C015,66
2301620143,C007,76
2301620143,C001,71
2301620143,C023,74
2301620143,C012,21
2301620143,C020,70
2301620143,C008,81
2301620143,C009,71
2301620143,C017,89
2301620143,C019,61
2301620143,C021,97
2301620143,C005,87
2301620143,C006,94
2301620143,C010,63
2301620144,C003,71
2301620144,C012,26
2301620144,C007,82
2301620144,C015,62
2301620144,C014,77
2301620144,C013,61
2301620144,C008,88
2301620144,C004,65
2301620144,C017,93
2301620144,C001,69
2301620145,C003,11
2301620145,C011,75
2301620145,C023,79
2301620145,C005,93
2301620145,C008,94
2301620145,C018,62
2301620145,C024,81
2301620145,C012,76
2301620145,C004,78
2301620145,C001,80
2301620145,C017,66
2301620145,C006,81
2301620145,C015,82
2301620145,C021,99
2301620146,C003,73
2301620146,C024,77
2301620146,C014,78
2301620146,C002,70
2301620146,C004,77
2301620146,C012,80
2301620146,C007,79
2301620146,C015,64
2301620146,C016,75
2301620146,C023,86
2301620146,C021,44
2301620147,C024,76
2301620147,C017,65
2301620147,C015,88
2301620147,C007,87
2301620147,C016,70
2301620147,C018,92
2301620147,C021,85
2301620147,C014,63
2301620147,C020,76
2301620147,C009,75
2301620147,C001,100
2301620148,C011,74
2301620148,C006,85
2301620148,C024,79
2301620148,C005,62
2301620148,C014,75
2301620148,C001,90
2301620148,C022,72
2301620148,C015,59
2301620148,C012,70
2301620148,C018,81
2301620148,C002,72
2301620148,C007,60
2301620148,C019,88
2301620149,C004,86
2301620149,C001,86
2301620149,C014,73
2301620149,C012,97
2301620149,C006,93
2301620149,C017,89
2301620149,C010,98
2301620149,C019,96
2301620149,C011,18
2301620149,C021,97
2301620149,C022,93
2301620149,C013,82
2301620149,C007,12
2301620149,C024,94
2301620150,C010,71
2301620150,C003,84
2301620150,C018,75
2301620150,C019,85
2301620150,C005,5
2301620150,C012,87
2301620150,C015,85
2301620150,C011,95
2301620150,C023,62
2301620150,C021,75
2301620150,C008,74
2301620150,C004,69
2301620150,C016,68
2301620151,C013,88
2301620151,C008,66
2301620151,C003,99
2301620151,C011,71
2301620151,C006,71
2301620151,C010,97
2301620151,C016,77
2301620151,C009,62
2301620151,C021,79
2301620151,C022,98
2301620152,C011,84
2301620152,C010,61
2301620152,C004,79
2301620152,C009,61
2301620152,C005,94
2301620152,C023,69
2301620152,C007,82
2301620152,C017,88
2301620152,C021,83
2301620152,C018,28
2301620152,C003,72
2301620152,C020,88
2301620153,C008,62
2301620153,C014,61
2301620153,C013,92
2301620153,C024,28
2301620153,C001,70
2301620153,C021,99
2301620153,C016,78
2301620153,C006,86
2301620153,C017,52
2301620153,C022,70
2301620153,C011,80
2301620153,C009,73
2301620153,C020,68
2301620153,C005,86
2301620153,C007,92
2301620154,C013,84
2301620154,C024,92
2301620154,C007,84
2301620154,C011,66
2301620154,C017,67
2301620154,C002,88
2301620154,C018,76
2301620154,C014,87
2301620154,C023,76
2301620154,C019,46
2301620154,C016,65
2301620154,C003,84
2301620154,C012,95
2301620155,C017,71
2301620155,C022,79
2301620155,C016,63
2301620155,C012,83
2301620155,C013,60
2301620155,C006,32
2301620155,C002,85
2301620155,C019,85
2301620155,C005,4
2301620155,C010,68
2301620155,C023,58
2301620155,C008,14
2301620155,C011,91
2301620155,C009,65
2301620155,C001,24
2301620156,C012,62
2301620156,C023,100
2301620156,C001,87
2301620156,C019,81
2301620156,C010,88
2301620156,C014,81
2301620156,C002,64
2301620156,C020,96
2301620156,C018,83
2301620156,C006,86
2301620156,C015,99
2301620156,C007,98
2301620156,C022,82
2301620156,C004,74
2301620157,C014,66
2301620157,C013,67
2301620157,C001,89
2301620157,C016,78
2301620157,C009,72
2301620157,C023,88
2301620157,C006,80
2301620157,C010,87
2301620157,C018,99
2301620157,C017,72
2301620157,C019,71
2301620158,C021,74
2301620158,C022,95
2301620158,C008,62
2301620158,C019,60
2301620158,C017,64
2301620158,C009,60
2301620158,C010,72
2301620158,C001,67
2301620158,C014,79
2301620158,C016,61
2301620158,C003,85
2301620158,C011,74
2301620158,C015,85
2301620158,C013,87
2301620159,C001,95
2301620159,C023,86
2301620159,C012,71
2301620159,C017,82
2301620159,C003,62
2301620159,C004,38
2301620159,C020,62
2301620159,C015,71
2301620159,C014,79
2301620159,C011,73
2301620159,C009,93
2301620159,C021,76
2301620159,C002,89
2301620159,C024,60
2301620159,C019,64
2301620160,C011,61
2301620160,C024,72
2301620160,C013,76
2301620160,C010,86
2301620160,C003,80
2301620160,C007,90
2301620160,C022,83
2301620160,C004,72
2301620160,C015,12
2301620160,C006,77
2301620160,C002,95
2301620160,C018,14
2301620161,C004,85
2301620161,C011,95
2301620161,C003,63
2301620161,C017,67
2301620161,C005,67
2301620161,C024,78
2301620161,C018,61
2301620161,C023,80
2301620161,C006,87
2301620161,C022,68
2301620161,C016,100
2301620161,C019,3
2301620162,C012,99
2301620162,C003,66
2301620162,C001,96
2301620162,C022,11
2301620162,C010,36
2301620162,C018,70
2301620162,C019,67
2301620162,C024,83
2301620162,C021,69
2301620162,C005,98
2301620162,C023,80
2301620163,C012,95
2301620163,C010,71
2301620163,C004,85
2301620163,C014,70
2301620163,C009,85
2301620163,C011,85
2301620163,C022,78
2301620163,C023,74
2301620163,C013,63
2301620163,C017,63
2301620163,C001,99
2301620163,C020,77
2301620163,C016,88
2301620163,C024,97
2301620163,C006,70
2301620164,C018,91
2301620164,C015,76
2301620164,C004,86
2301620164,C021,62
2301620164,C005,62
2301620164,C024,28
2301620164,C019,88
2301620164,C022,77
2301620164,C017,70
2301620164,C016,68
2301620164,C003,74
2301620164,C006,64
2301620164,C014,99
2301620164,C007,89
2301620165,C008,72
2301620165,C016,57
2301620165,C011,92
2301620165,C015,63
2301620165,C001,84
2301620165,C006,89
2301620165,C003,99
2301620165,C023,89
2301620165,C020,80
2301620165,C004,85
2301620165,C002,89
2301620165,C012,46
2301620165,C017,73
2301620165,C007,64
2301620166,C023,61
2301620166,C011,78
2301620166,C006,75
2301620166,C002,69
2301620166,C010,83
2301620166,C014,91
2301620166,C004,100
2301620166,C001,61
2301620166,C007,96
2301620166,C017,69
2301620166,C024,61
2301620166,C018,62
2301620166,C012,63
2301620166,C003,73
2301620166,C008,74
2301620167,C011,63
2301620167,C006,73
2301620167,C021,63
2301620167,C003,64
2301620167,C010,95
2301620167,C014,63
2301620167,C015,94
2301620167,C023,73
2301620167,C017,84
2301620167,C005,96
2301620167,C022,86
2301620167,C001,68
2301620167,C024,71
2301620167,C020,99
2301620168,C018,81
2301620168,C013,96
2301620168,C005,71
2301620168,C015,98
2301620168,C023,66
2301620168,C011,93
2301620168,C014,67
2301620168,C024,81
2301620168,C022,70
2301620168,C006,62
2301620168,C017,82
2301620168,C010,88
2301620168,C009,82
2301620169,C017,99
2301620169,C001,61
2301620169,C002,98
2301620169,C011,79
2301620169,C009,42
2301620169,C020,94
2301620169,C010,84
2301620169,C012,90
2301620169,C013,79
2301620169,C007,80
2301620169,C021,98
2301620169,C014,78
2301620169,C008,90
2301620169,C023,65
2301620169,C016,32
2301620170,C017,83
2301620170,C022,93
2301620170,C018,93
2301620170,C014,97
2301620170,C013,75
2301620170,C011,75
2301620170,C009,63
2301620170,C002,61
2301620170,C001,61
2301620170,C010,82
2301620170,C024,97
2301620171,C008,88
2301620171,C011,84
2301620171,C010,92
2301620171,C022,96
2301620171,C006,93
2301620171,C007,84
2301620171,C014,66
2301620171,C016,70
2301620171,C015,89
2301620171,C023,86
2301620171,C019,91
2301620171,C021,81
2301620171,C003,70
2301620171,C012,62
2301620172,C024,65
2301620172,C013,83
2301620172,C006,64
2301620172,C004,94
2301620172,C008,89
2301620172,C011,79
2301620172,C017,83
2301620172,C005,71
2301620172,C016,70
2301620172,C010,81
2301620172,C022,97
2301620173,C014,60
2301620173,C018,60
2301620173,C003,80
2301620173,C017,72
2301620173,C008,85
2301620173,C016,35
2301620173,C009,98
2301620173,C021,68
2301620173,C004,100
2301620173,C002,91
2301620173,C022,62
2301620173,C001,60
2301620173,C010,68
2301620174,C018,97
2301620174,C013,83
2301620174,C024,71
2301620174,C002,6
2301620174,C021,82
2301620174,C005,88
2301620174,C007,74
2301620174,C010,1
2301620174,C012,91
2301620174,C003,79
2301620174,C022,61
2301620174,C014,88
2301620174,C017,65
2301620174,C001,98
2301620174,C009,81
2301620175,C013,78
2301620175,C022,87
2301620175,C009,34
2301620175,C018,82
2301620175,C004,70
2301620175,C001,66
2301620175,C005,89
2301620175,C002,77
2301620175,C012,1
2301620175,C019,87
2301620175,C023,100
2301620175,C010,60
2301620175,C011,88
2301620176,C016,96
2301620176,C023,80
2301620176,C008,92
2301620176,C002,95
2301620176,C010,66
2301620176,C004,18
2301620176,C003,46
2301620176,C018,90
2301620176,C007,88
2301620176,C013,66
2301620176,C009,72
2301620176,C006,60
2301620177,C017,62
2301620177,C001,100
2301620177,C016,75
2301620177,C024,70
2301620177,C020,67
2301620177,C023,90
2301620177,C014,98
2301620177,C011,78
2301620177,C006,97
2301620177,C008,95
2301620177,C021,96
2301620177,C010,80
2301620177,C022,96
2301620177,C019,60
2301620177,C015,70
2301620178,C005,62
2301620178,C015,90
2301620178,C018,67
2301620178,C012,67
2301620178,C023,80
2301620178,C016,67
2301620178,C017,96
2301620178,C009,75
2301620178,C013,68
2301620178,C007,90
2301620178,C001,87
2301620178,C021,93
2301620178,C024,61
2301620178,C008,92
2301620179,C017,82
2301620179,C024,98
2301620179,C021,65
2301620179,C003,65
2301620179,C005,92
2301620179,C009,86
2301620179,C023,91
2301620179,C011,83
2301620179,C007,64
2301620179,C014,77
2301620179,C006,82
2301620179,C010,100
2301620179,C002,83
2301620179,C012,80
2301620180,C022,64
2301620180,C009,81
2301620180,C003,69
2301620180,C005,89
2301620180,C008,65
2301620180,C016,92
2301620180,C021,69
2301620180,C018,78
2301620180,C006,68
2301620180,C014,64
2301620180,C023,63
2301620180,C024,81
2301620180,C017,75
2301620180,C010,98
2301620180,C020,65
2301620181,C022,88
2301620181,C011,61
2301620181,C018,71
2301620181,C010,85
2301620181,C017,82
2301620181,C013,88
2301620181,C002,95
2301620181,C019,100
2301620181,C023,62
2301620181,C005,71
2301620181,C020,92
2301620181,C008,85
2301620182,C008,97
2301620182,C017,63
2301620182,C014,90
2301620182,C003,60
2301620182,C019,74
2301620182,C007,64
2301620182,C016,77
2301620182,C009,66
2301620182,C011,98
2301620182,C015,92
2301620182,C023,72
2301620182,C004,70
2301620182,C012,66
2301620182,C013,65
2301620182,C024,63
2301620183,C020,61
2301620183,C014,75
2301620183,C006,72
2301620183,C010,14
2301620183,C022,36
2301620183,C009,65
2301620183,C005,96
2301620183,C011,65
2301620183,C003,11
2301620183,C012,82
2301620183,C004,45
2301620183,C017,82
2301620183,C013,81
2301620184,C007,87
2301620184,C004,90
2301620184,C014,66
2301620184,C023,92
2301620184,C008,99
2301620184,C020,75
2301620184,C018,67
2301620184,C015,68
2301620184,C001,96
2301620184,C013,94
2301620185,C024,75
2301620185,C010,98
2301620185,C023,87
2301620185,C008,72
2301620185,C005,67
2301620185,C006,89
2301620185,C016,59
2301620185,C009,73
2301620185,C017,89
2301620185,C020,84
2301620185,C021,6
2301620185,C013,82
2301620185,C012,92
2301620185,C003,81
2301620185,C004,98
2301620186,C010,85
2301620186,C005,75
2301620186,C006,80
2301620186,C003,76
2301620186,C002,72
2301620186,C019,73
2301620186,C020,64
2301620186,C013,71
2301620186,C009,84
2301620186,C017,79
2301620187,C024,72
2301620187,C011,92
2301620187,C016,68
2301620187,C015,80
2301620187,C005,67
2301620187,C006,16
2301620187,C020,80
2301620187,C017,100
2301620187,C010,62
2301620187,C003,74
2301620187,C013,74
2301620187,C009,68
2301620187,C001,81
2301620187,C022,80
2301620187,C004,82
2301620188,C011,87
2301620188,C016,79
2301620188,C010,50
2301620188,C024,61
2301620188,C021,97
2301620188,C009,81
2301620188,C013,80
2301620188,C005,38
2301620188,C001,91
2301620188,C015,86
2301620188,C007,63
2301620188,C002,85
2301620189,C019,69
2301620189,C020,98
2301620189,C016,98
2301620189,C002,67
2301620189,C021,96
2301620189,C008,61
2301620189,C001,67
2301620189,C007,79
2301620189,C012,84
2301620189,C024,80
2301620190,C009,61
2301620190,C006,64
2301620190,C002,63
2301620190,C014,10
2301620190,C023,83
2301620190,C017,80
2301620190,C005,100
2301620190,C020,98
2301620190,C015,65
2301620190,C003,87
2301620191,C012,87
2301620191,C024,86
2301620191,C010,96
2301620191,C004,54
2301620191,C015,81
2301620191,C006,91
2301620191,C021,90
2301620191,C009,84
2301620191,C020,55
2301620191,C019,63
2301620191,C007,63
2301620191,C003,73
2301620192,C013,93
2301620192,C023,85
2301620192,C021,64
2301620192,C009,86
2301620192,C006,75
2301620192,C017,73
2301620192,C020,90
2301620192,C024,55
2301620192,C019,84
2301620192,C002,98
2301620192,C004,76
2301620193,C001,69
2301620193,C014,93
2301620193,C011,100
2301620193,C004,98
2301620193,C013,99
2301620193,C020,90
2301620193,C022,77
2301620193,C003,99
2301620193,C023,75
2301620193,C016,63
2301620194,C003,100
2301620194,C022,99
2301620194,C024,93
2301620194,C012,86
2301620194,C004,77
2301620194,C011,65
2301620194,C002,74
2301620194,C017,24
2301620194,C015,76
2301620194,C020,64
2301620194,C009,73
2301620194,C014,88
2301620194,C021,89
2301620195,C018,75
2301620195,C007,54
2301620195,C024,91
2301620195,C015,64
2301620195,C023,65
2301620195,C005,56
2301620195,C012,85
2301620195,C010,64
2301620195,C001,83
2301620195,C020,60
2301620195,C008,67
2301620195,C006,91
2301620195,C017,92
2301620196,C011,99
2301620196,C012,45
2301620196,C005,60
2301620196,C019,61
2301620196,C007,60
2301620196,C010,72
2301620196,C009,96
2301620196,C003,78
2301620196,C004,82
2301620196,C015,81
2301620196,C008,89
2301620196,C001,95
2301620197,C008,95
2301620197,C009,64
2301620197,C004,76
2301620197,C002,74
2301620197,C018,100
2301620197,C010,95
2301620197,C023,93
2301620197,C005,98
2301620197,C020,20
2301620197,C024,83
2301620197,C007,60
2301620197,C006,23
2301620197,C015,71
2301620198,C003,77
2301620198,C014,80
2301620198,C005,77
2301620198,C017,73
2301620198,C012,80
2301620198,C024,95
2301620198,C007,72
2301620198,C002,67
2301620198,C008,60
2301620198,C016,82
2301620198,C009,78
2301620198,C020,97
2301620198,C015,61
2301620198,C013,94
2301620198,C018,68
2301620199,C010,92
2301620199,C001,75
2301620199,C018,68
2301620199,C021,94
2301620199,C005,80
2301620199,C024,65
2301620199,C009,96
2301620199,C017,86
2301620199,C003,47
2301620199,C020,93
2301620200,C017,94
2301620200,C006,71
2301620200,C022,85
2301620200,C016,72
2301620200,C009,92
2301620200,C024,87
2301620200,C011,64
2301620200,C002,88
2301620200,C015,66
2301620200,C013,64
2301620200,C014,69
2301620200,C010,77
2301620200,C008,87
2301620200,C021,100
2301620200,C005,95
2301620201,C008,81
2301620201,C006,61
2301620201,C012,96
2301620201,C007,75
2301620201,C010,87
2301620201,C017,61
2301620201,C005,83
2301620201,C024,67
2301620201,C002,71
2301620201,C023,60
2301620202,C010,65
2301620202,C007,89
2301620202,C012,76
2301620202,C013,79
2301620202,C021,96
2301620202,C023,79
2301620202,C008,60
2301620202,C011,88
2301620202,C014,67
2301620202,C018,96
2301620202,C005,14
2301620203,C003,84
2301620203,C015,92
2301620203,C002,100
2301620203,C005,69
2301620203,C008,88
2301620203,C001,73
2301620203,C007,60
2301620203,C020,82
2301620203,C011,62
2301620203,C022,99
2301620203,C012,100
2301620203,C013,70
2301620203,C010,80
2301620203,C009,72
2301620204,C010,89
2301620204,C005,61
2301620204,C015,96
2301620204,C002,69
2301620204,C018,78
2301620204,C001,79
2301620204,C017,91
2301620204,C021,70
2301620204,C008,94
2301620204,C004,100
2301620204,C009,96
2301620204,C020,81
2301620205,C005,83
2301620205,C001,97
2301620205,C023,31
2301620205,C024,81
2301620205,C021,87
2301620205,C010,93
2301620205,C013,61
2301620205,C014,62
2301620205,C022,86
2301620205,C009,77
2301620205,C002,72
2301620205,C019,80
2301620205,C003,59
2301620205,C020,75
2301620205,C011,74
2301620206,C016,83
2301620206,C010,99
2301620206,C006,86
2301620206,C002,97
2301620206,C007,69
2301620206,C021,62
2301620206,C022,93
2301620206,C017,81
2301620206,C024,73
2301620206,C013,85
2301620206,C020,76
2301620206,C005,38
2301620206,C011,84
2301620206,C003,78
2301620207,C001,90
2301620207,C020,89
2301620207,C013,74
2301620207,C016,88
2301620207,C022,75
2301620207,C023,100
2301620207,C015,89
2301620207,C011,89
2301620207,C012,38
2301620207,C004,77
2301620207,C008,86
2301620207,C018,67
2301620207,C002,76
2301620208,C016,99
2301620208,C006,95
2301620208,C010,88
2301620208,C018,86
2301620208,C004,76
2301620208,C023,71
2301620208,C014,76
2301620208,C008,89
2301620208,C019,96
2301620208,C001,80
2301620208,C021,88
2301620208,C009,85
2301620208,C007,58
2301620208,C024,63
2301620208,C002,71
2301620209,C019,32
2301620209,C005,64
2301620209,C024,76
2301620209,C002,95
2301620209,C021,68
2301620209,C017,92
2301620209,C016,72
2301620209,C007,91
2301620209,C022,93
2301620209,C013,84
2301620209,C010,62
2301620209,C006,88
2301620209,C015,63
2301620209,C001,81
2301620209,C023,96
2301620210,C010,61
2301620210,C024,22
2301620210,C005,85
2301620210,C004,100
2301620210,C011,14
2301620210,C006,82
2301620210,C002,67
2301620210,C016,86
2301620210,C012,94
2301620210,C007,76
2301620210,C013,64
2301620210,C022,76
2301620210,C008,83
2301620210,C017,71
2301620210,C019,96
2301620211,C009,100
2301620211,C021,66
2301620211,C016,89
2301620211,C003,84
2301620211,C024,90
2301620211,C002,66
2301620211,C018,100
2301620211,C010,94
2301620211,C022,97
2301620211,C006,84
2301620212,C010,93
2301620212,C001,72
2301620212,C008,97
2301620212,C005,69
2301620212,C012,77
2301620212,C020,99
2301620212,C006,61
2301620212,C011,89
2301620212,C019,85
2301620212,C017,95
2301620212,C003,76
2301620212,C013,16
2301620213,C002,61
2301620213,C001,80
2301620213,C011,74
2301620213,C022,95
2301620213,C010,15
2301620213,C007,60
2301620213,C003,68
2301620213,C021,75
2301620213,C023,84
2301620213,C024,90
2301620213,C015,62
2301620213,C012,82
2301620213,C005,62
2301620213,C009,56
2301620213,C006,64
2301620214,C019,66
2301620214,C014,84
2301620214,C018,60
2301620214,C015,88
2301620214,C003,74
2301620214,C022,85
2301620214,C021,61
2301620214,C016,100
2301620214,C023,43
2301620214,C004,91
2301620214,C006,69
2301620214,C024,64
2301620214,C009,71
2301620214,C012,97
2301620215,C020,84
2301620215,C019,84
2301620215,C018,64
2301620215,C022,83
2301620215,C013,97
2301620215,C009,96
2301620215,C012,29
2301620215,C015,96
2301620215,C005,90
2301620215,C004,77
2301620215,C023,77
2301620215,C016,87
2301620216,C004,72
2301620216,C015,79
2301620216,C011,32
2301620216,C012,87
2301620216,C016,91
2301620216,C021,63
2301620216,C014,93
2301620216,C024,72
2301620216,C008,66
2301620216,C001,74
2301620216,C022,99
2301620216,C006,85
2301620217,C005,74
2301620217,C023,73
2301620217,C017,60
2301620217,C006,62
2301620217,C016,95
2301620217,C022,100
2301620217,C004,65
2301620217,C018,80
2301620217,C009,67
2301620217,C002,28
2301620218,C005,79
2301620218,C004,71
2301620218,C020,95
2301620218,C023,19
2301620218,C015,61
2301620218,C008,86
2301620218,C009,85
2301620218,C007,91
2301620218,C012,72
2301620218,C001,64
2301620218,C011,72
2301620218,C006,65
2301620218,C013,98
2301620218,C022,79
2301620219,C001,73
2301620219,C024,61
2301620219,C016,72
2301620219,C012,65
2301620219,C013,85
2301620219,C020,75
2301620219,C023,99
2301620219,C003,86
2301620219,C021,70
2301620219,C004,96
2301620219,C015,65
2301620219,C002,97
2301620219,C014,40
2301620219,C009,84
2301620220,C002,67
2301620220,C001,75
2301620220,C021,87
2301620220,C004,62
2301620220,C013,100
2301620220,C015,83
2301620220,C018,76
2301620220,C017,71
2301620220,C011,6
2301620220,C008,96
2301620220,C007,95
2301620220,C022,90
2301620220,C012,73
2301620221,C008,83
2301620221,C014,85
2301620221,C001,77
2301620221,C009,68
2301620221,C016,81
2301620221,C015,92
2301620221,C019,87
2301620221,C011,61
2301620221,C020,84
2301620221,C018,95
2301620221,C007,73
2301620221,C010,76
2301620221,C012,99
2301620221,C022,96
2301620222,C001,65
2301620222,C009,94
2301620222,C014,96
2301620222,C010,82
2301620222,C023,5
2301620222,C022,66
2301620222,C018,64
2301620222,C019,79
2301620222,C021,71
2301620222,C015,61
2301620222,C013,88
2301620222,C012,43
2301620222,C020,76
2301620223,C008,51
2301620223,C003,60
2301620223,C017,97
2301620223,C006,91
2301620223,C002,98
2301620223,C021,95
2301620223,C012,76
2301620223,C009,76
2301620223,C004,84
2301620223,C024,72
2301620223,C014,86
2301620223,C011,83
2301620223,C005,90
2301620223,C013,93
2301620223,C022,61
2301620224,C010,61
2301620224,C023,87
2301620224,C022,75
2301620224,C019,63
2301620224,C001,70
2301620224,C004,91
2301620224,C014,33
2301620224,C017,77
2301620224,C015,60
2301620224,C005,85
2301620224,C024,67
2301620224,C006,65
2301620224,C003,89
2301620224,C012,96
2301620224,C002,62
2301620225,C012,84
2301620225,C004,96
2301620225,C022,66
2301620225,C017,90
2301620225,C019,74
2301620225,C001,76
2301620225,C007,7
2301620225,C016,69
2301620225,C003,64
2301620225,C005,77
2301620225,C013,92
2301620225,C015,62
2301620225,C018,69
2301620226,C009,84
2301620226,C012,94
2301620226,C020,62
2301620226,C024,94
2301620226,C022,90
2301620226,C014,73
2301620226,C003,68
2301620226,C004,64
2301620226,C008,71
2301620226,C013,37
2301620226,C002,68
2301620226,C019,62
2301620226,C015,79
2301620226,C011,84
2301620226,C010,69
2301620227,C023,75
2301620227,C004,86
2301620227,C013,80
2301620227,C005,86
2301620227,C024,86
2301620227,C014,71
2301620227,C019,95
2301620227,C007,100
2301620227,C022,91
2301620227,C006,92
2301620227,C016,74
2301620227,C017,91
2301620228,C021,71
2301620228,C001,95
2301620228,C016,92
2301620228,C002,68
2301620228,C003,67
2301620228,C005,78
2301620228,C024,100
2301620228,C006,90
2301620228,C004,93
2301620228,C018,30
2301620228,C019,100
2301620228,C009,91
2301620228,C010,70
2301620229,C001,75
2301620229,C009,80
2301620229,C016,81
2301620229,C002,74
2301620229,C019,87
2301620229,C022,82
2301620229,C018,19
2301620229,C008,88
2301620229,C023,78
2301620229,C004,85
2301620229,C024,90
2301620229,C003,90
2301620229,C020,71
2301620229,C015,82
2301620230,C021,99
2301620230,C020,98
2301620230,C019,70
2301620230,C006,83
2301620230,C001,61
2301620230,C007,66
2301620230,C009,76
2301620230,C014,78
2301620230,C013,97
2301620230,C012,95
2301620230,C010,81
